caseid,x,y,base_H,base_V,gap_H,gap_V,multigap_H,multigap_V,gap_std_H,gat_std_V,class,user,split
KYN_Call_8_12.csv,-250,-70,"[256.978311121058, 253.359018090854, 256.978311121058, 264.216897181466, 242.49972133748, 249.73972506065, 256.978311121058, 249.73972506065, 242.49972133748, 253.359018090854, 253.359018090854, 238.880428307276, 253.359018090854, 235.261135277072, 235.261135277072, 253.359018090854, 246.119014367685, 242.49972133748, 249.73972506065, 249.73972506065, 235.261135277072, 256.978311121058, 238.880428307276, 235.261135277072, 249.73972506065, 253.359018090854, 253.359018090854, 256.978311121058, 246.119014367685, 238.880428307276, 249.73972506065, 242.49972133748, 242.49972133748, 253.359018090854, 246.119014367685, 242.49972133748, 253.359018090854, 235.261135277072, 246.119014367685, 242.49972133748, 246.119014367685, 246.119014367685, 256.978311121058, 242.49972133748, 235.261135277072, 238.880428307276, 238.880428307276, 231.641842246868, 238.880428307276, 242.49972133748, 246.119014367685, 246.119014367685, 246.119014367685, 242.49972133748, 242.49972133748, 253.359018090854, 235.261135277072, 249.73972506065, 249.73972506065, 238.880428307276, 249.73972506065, 256.978311121058, 235.261135277072, 246.119014367685, 246.119014367685, 235.261135277072, 256.978311121058, 253.359018090854, 242.49972133748, 256.978311121058, 246.119014367685, 246.119014367685, 242.49972133748, 242.49972133748, 235.261135277072, 256.978311121058, 246.119014367685, 231.641842246868, 238.880428307276, 238.880428307276, 231.641842246868, 235.261135277072, 242.49972133748, 242.49972133748, 242.49972133748, 253.359018090854, 246.119014367685, 242.49972133748, 246.119014367685, 246.119014367685, 253.359018090854, 253.359018090854, 264.216897181466, 267.83619021167, 246.119014367685, 256.978311121058, 260.597604151262, 253.359018090854, 242.49972133748, 260.597604151262, 246.119014367685, 253.359018090854, 249.73972506065, 238.880428307276, 246.119014367685, 246.119014367685, 235.261135277072, 249.73972506065, 246.119014367685, 249.73972506065, 256.978311121058, 238.880428307276, 242.49972133748, 246.119014367685, 235.261135277072, 249.73972506065, 242.49972133748, 235.261135277072, 242.49972133748, 242.49972133748, 231.641842246868, 246.119014367685, 238.880428307276, 228.022549216664, 242.49972133748, 242.49972133748, 235.261135277072, 253.359018090854, 246.119014367685, 242.49972133748, 256.978311121058, 246.119014367685, 246.119014367685, 256.978311121058, 246.119014367685, 249.73972506065, 256.978311121058, 242.49972133748, 256.978311121058, 253.359018090854, 235.261135277072, 238.880428307276, 235.261135277072, 217.164670126052, 213.545377095848, 199.06678731227, 177.351029131046, 180.97032216125, 159.254563980025, 144.775974196447, 133.918095105835, 119.440922985019, 112.202336924611, 83.2465750202167, 76.0079889598086, 65.1501098691963, 43.4329340252104, 54.2908131158226, 39.8136409950063, 25.33646887419, 25.33646887419, 25.33646887419, 0.0, 10.8592967533737, 14.4785897835778, -3.61929303020407, 3.61929303020407, 18.0978828137819, 7.23858606040814, 18.0978828137819, 21.717175843986, 21.717175843986, 43.4329340252104, 43.4329340252104, 43.4329340252104, 72.3886959296045, 61.5308168389923, 72.3886959296045, 76.0079889598086, 83.2465750202167, 86.8658680504208, 86.8658680504208, 101.343040171237, 97.723747141033, 104.963750864203, 104.963750864203, 112.202336924611, 104.963750864203, 119.440922985019, 115.821629954815, 112.202336924611, 130.298802075631, 137.537388136039, 133.918095105835, 141.156681166243, 152.014560256856, 137.537388136039, 141.156681166243, 144.775974196447, 141.156681166243, 152.014560256856, 152.014560256856, 141.156681166243, 148.395267226652, 148.395267226652, 137.537388136039, 148.395267226652, 155.635270949821, 155.635270949821, 155.635270949821, 166.493150040433, 159.254563980025, 152.014560256856, 159.254563980025, 159.254563980025, 166.493150040433, 166.493150040433, 170.112443070637, 170.112443070637, 162.873857010229, 166.493150040433, 177.351029131046, 162.873857010229, 170.112443070637, 177.351029131046, 173.731736100842, 173.731736100842, 177.351029131046, 173.731736100842, 166.493150040433, 173.731736100842, 180.97032216125, 177.351029131046, 170.112443070637, 191.828201251862, 184.589615191454, 173.731736100842, 180.97032216125, 191.828201251862, 173.731736100842, 184.589615191454, 191.828201251862, 177.351029131046, 184.589615191454, 188.208908221658, 170.112443070637, 180.97032216125, 188.208908221658, 180.97032216125, 180.97032216125, 199.06678731227, 188.208908221658, 184.589615191454, 195.447494282066, 184.589615191454, 184.589615191454, 191.828201251862, 188.208908221658, 180.97032216125, 191.828201251862, 191.828201251862, 180.97032216125, 191.828201251862, 199.06678731227, 180.97032216125, 199.06678731227, 195.447494282066, 199.06678731227, 206.30679103544, 199.06678731227, 184.589615191454, 195.447494282066, 202.687498005236, 180.97032216125, 195.447494282066, 202.687498005236, 191.828201251862, 184.589615191454, 191.828201251862, 180.97032216125, 170.112443070637, 188.208908221658, 180.97032216125, 180.97032216125, 199.06678731227, 199.06678731227, 184.589615191454, 184.589615191454, 202.687498005236, 199.06678731227, 195.447494282066, 206.30679103544, 220.783963156256, 199.06678731227, 206.30679103544, 217.164670126052, 199.06678731227, 195.447494282066, 202.687498005236, 202.687498005236]","[74.6097000196261, 90.5964493594771, 85.2682285938584, 90.5964493594771, 74.6097000196261, 101.254977933709, 90.5964493594771, 74.6097000196261, 95.9267571680907, 95.9267571680907, 85.2682285938584, 106.585285742323, 101.254977933709, 85.2682285938584, 101.254977933709, 95.9267571680907, 69.2793922110125, 79.9379207852449, 79.9379207852449, 63.9511714453938, 79.9379207852449, 79.9379207852449, 63.9511714453938, 74.6097000196261, 74.6097000196261, 63.9511714453938, 74.6097000196261, 74.6097000196261, 63.9511714453938, 79.9379207852449, 85.2682285938584, 58.6208636367803, 74.6097000196261, 74.6097000196261, 74.6097000196261, 95.9267571680907, 90.5964493594771, 85.2682285938584, 106.585285742323, 95.9267571680907, 74.6097000196261, 95.9267571680907, 95.9267571680907, 69.2793922110125, 85.2682285938584, 90.5964493594771, 69.2793922110125, 79.9379207852449, 90.5964493594771, 79.9379207852449, 79.9379207852449, 90.5964493594771, 79.9379207852449, 69.2793922110125, 79.9379207852449, 74.6097000196261, 53.2926428711615, 74.6097000196261, 58.6208636367803, 58.6208636367803, 58.6208636367803, 63.9511714453938, 53.2926428711615, 85.2682285938584, 74.6097000196261, 69.2793922110125, 85.2682285938584, 74.6097000196261, 69.2793922110125, 85.2682285938584, 58.6208636367803, 69.2793922110125, 79.9379207852449, 58.6208636367803, 69.2793922110125, 79.9379207852449, 58.6208636367803, 74.6097000196261, 74.6097000196261, 79.9379207852449, 69.2793922110125, 85.2682285938584, 74.6097000196261, 69.2793922110125, 79.9379207852449, 69.2793922110125, 58.6208636367803, 74.6097000196261, 90.5964493594771, 74.6097000196261, 79.9379207852449, 79.9379207852449, 90.5964493594771, 85.2682285938584, 69.2793922110125, 95.9267571680907, 79.9379207852449, 58.6208636367803, 63.9511714453938, 63.9511714453938, 53.2926428711615, 79.9379207852449, 53.2926428711615, 69.2793922110125, 74.6097000196261, 63.9511714453938, 85.2682285938584, 74.6097000196261, 58.6208636367803, 85.2682285938584, 74.6097000196261, 58.6208636367803, 85.2682285938584, 74.6097000196261, 63.9511714453938, 79.9379207852449, 53.2926428711615, 69.2793922110125, 69.2793922110125, 63.9511714453938, 63.9511714453938, 79.9379207852449, 42.6341142969292, 53.2926428711615, 53.2926428711615, 42.6341142969292, 63.9511714453938, 63.9511714453938, 37.3038064883157, 53.2926428711615, 58.6208636367803, 53.2926428711615, 74.6097000196261, 47.962335062548, 53.2926428711615, 74.6097000196261, 63.9511714453938, 63.9511714453938, 69.2793922110125, 42.6341142969292, 47.962335062548, 69.2793922110125, 37.3038064883157, 53.2926428711615, 53.2926428711615, 47.962335062548, 63.9511714453938, 58.6208636367803, 58.6208636367803, 63.9511714453938, 42.6341142969292, 53.2926428711615, 53.2926428711615, 37.3038064883157, 58.6208636367803, 42.6341142969292, 31.9755857226969, 42.6341142969292, 31.9755857226969, 31.9755857226969, 42.6341142969292, 21.3170571484646, 26.6452779140834, 42.6341142969292, 10.6585285742323, 5.32822076561877, 31.9755857226969, 5.32822076561877, 5.32822076561877, 15.9867493398511, 15.9867493398511, 15.9867493398511, 26.6452779140834, 0.0, 26.6452779140834, 21.3170571484646, 10.6585285742323, 26.6452779140834, 37.3038064883157, 37.3038064883157, 37.3038064883157, 47.962335062548, 37.3038064883157, 15.9867493398511, 31.9755857226969, 26.6452779140834, 15.9867493398511, 31.9755857226969, 42.6341142969292, 10.6585285742323, 31.9755857226969, 37.3038064883157, 42.6341142969292, 42.6341142969292, 58.6208636367803, 47.962335062548, 37.3038064883157, 63.9511714453938, 42.6341142969292, 42.6341142969292, 58.6208636367803, 53.2926428711615, 47.962335062548, 58.6208636367803, 53.2926428711615, 37.3038064883157, 58.6208636367803, 47.962335062548, 37.3038064883157, 53.2926428711615, 58.6208636367803, 47.962335062548, 47.962335062548, 58.6208636367803, 42.6341142969292, 26.6452779140834, 42.6341142969292, 53.2926428711615, 26.6452779140834, 47.962335062548, 63.9511714453938, 42.6341142969292, 53.2926428711615, 42.6341142969292, 42.6341142969292, 31.9755857226969, 42.6341142969292, 47.962335062548, 53.2926428711615, 47.962335062548, 58.6208636367803, 42.6341142969292, 26.6452779140834, 42.6341142969292, 53.2926428711615, 31.9755857226969, 37.3038064883157, 69.2793922110125, 53.2926428711615, 53.2926428711615, 53.2926428711615, 53.2926428711615, 42.6341142969292, 53.2926428711615, 53.2926428711615, 42.6341142969292, 69.2793922110125, 53.2926428711615, 37.3038064883157, 47.962335062548, 47.962335062548, 31.9755857226969, 53.2926428711615, 53.2926428711615, 37.3038064883157, 47.962335062548, 42.6341142969292, 37.3038064883157, 53.2926428711615, 53.2926428711615, 42.6341142969292, 53.2926428711615, 58.6208636367803, 53.2926428711615, 53.2926428711615, 63.9511714453938, 37.3038064883157, 47.962335062548, 47.962335062548, 37.3038064883157, 47.962335062548, 63.9511714453938, 47.962335062548, 31.9755857226969, 53.2926428711615, 47.962335062548, 42.6341142969292, 53.2926428711615, 63.9511714453938, 42.6341142969292, 53.2926428711615, 63.9511714453938, 47.962335062548, 58.6208636367803, 69.2793922110125, 42.6341142969292, 42.6341142969292, 69.2793922110125, 47.962335062548, 37.3038064883157, 47.962335062548, 47.962335062548, 26.6452779140834, 26.6452779140834, 58.6208636367803, 53.2926428711615, 42.6341142969292, 47.962335062548, 47.962335062548, 53.2926428711615]",-260.5976041512621,-63.9511714453938,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25.336468874190018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.19434796480198, 36.19434796480198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28.955761904394024, 0, 0, -28.955761904394024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -173.73173610084132, -180.97032216124944, -191.82820125186174, -213.54537709584764, 0, -217.16467012605173, -231.64184224686804, -231.64184224686804, -231.64184224686804, 0, -256.978311121058, 0, 0, -260.5976041512621, 0, 0, 0, 0, 0, -217.16467012605207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.3058935313104, 0, 0, 0, 0, 0, 0, -42.634114296929205, 0, 0, 0, 0, -42.634114296929205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47.964422105542695, 0, 0, 0, 0, 0, -47.964422105542695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63.95117144539374, 0, 0, 0, 0, -58.62295067977503, 0, 0, -63.9511714453938, -63.9511714453938, 0, 0, 0, 0, 0, 0, 0, 47.962335062548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.2926428711615, 0, 0, 53.2926428711615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.634114296929106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42.634114296929106, 0, 0, 0, 0, 0, 0, 0, -42.634114296929106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47.9644221055427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47.964422105542695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58.622950679775, 0, 0, 0, 0, 0, 0, 0, 47.9644221055427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37.3058935313104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47.964422105542695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53.2926428711615, -42.634114296929205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47.964422105542695, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47.964422105542695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.292642871161405, 53.292642871161405, 0, 0, 47.96233506254791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.3038064883152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.292642871161206, 0, 0, 47.964422105542496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.63202725393461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.634114296928885, 42.634114296928885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.30380648831529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47.96233506254829, 0, 0, 0, 47.96233506254829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42.634114296928885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.30380648831529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.292642871162, 0, 0]",60.532169639137216,7.19240177962243,7,KYN,test
