"X_Value","Dev1.ai3","Dev1.ai0"
443.57,134.636573019695,94.1646921369563
443.572,146.875898286994,97.9312798224345
443.574,140.756235653345,97.9312798224345
443.576,140.756235653345,94.1646921369563
443.578,144.836010742444,101.697867507913
443.58,134.636573019695,96.0476172125439
443.582,140.756235653345,96.0476172125439
443.584,138.716348108795,101.697867507913
443.586,134.636573019695,90.398104451478
443.588,146.875898286994,88.5144418415874
443.59,146.875898286994,94.1646921369563
443.592,142.796123197894,92.2810295270656
443.594,142.796123197894,86.6315167659997
443.596,150.955673376094,96.0476172125439
443.598,140.756235653345,88.5144418415874
443.6,148.915785831544,86.6315167659997
443.602,155.035448465193,90.398104451478
443.604,148.915785831544,92.2810295270656
443.606,152.995560920644,80.9812664706309
443.608,165.235685203824,86.6315167659997
443.61,161.155910114724,82.8649290805215
443.612,163.195797659274,80.9812664706309
443.614,165.235685203824,86.6315167659997
443.616,167.275572748374,88.5144418415874
443.618,161.155910114724,84.7478541561091
443.62,167.275572748374,84.7478541561091
443.622,169.315460292923,88.5144418415874
443.624,163.195797659274,82.8649290805215
443.626,159.116022570174,77.2146787851526
443.628,169.315460292923,79.0983413950432
443.63,165.235685203824,82.8649290805215
443.632,159.116022570174,77.2146787851526
443.634,163.195797659274,71.5651660240867
443.636,167.275572748374,75.331753709565
443.638,167.275572748374,79.0983413950432
443.64,157.075336009743,73.4480910996744
443.642,161.155910114724,71.5651660240867
443.644,163.195797659274,71.5651660240867
443.646,165.235685203824,71.5651660240867
443.648,159.116022570174,75.331753709565
443.65,157.075336009743,71.5651660240867
443.652,163.195797659274,67.7985783386085
443.654,167.275572748374,71.5651660240867
443.656,167.275572748374,71.5651660240867
443.658,163.195797659274,75.331753709565
443.66,159.116022570174,71.5651660240867
443.662,165.235685203824,65.9149157287179
443.664,171.355347837473,71.5651660240867
443.666,167.275572748374,69.6815034141961
443.668,167.275572748374,77.2146787851526
443.67,163.195797659274,65.9149157287179
443.672,171.355347837473,65.9149157287179
443.674,173.395235382023,75.331753709565
443.676,163.195797659274,71.5651660240867
443.678,165.235685203824,65.9149157287179
443.68,175.435122926573,71.5651660240867
443.682,173.395235382023,77.2146787851526
443.684,165.235685203824,69.6815034141961
443.686,167.275572748374,65.9149157287179
443.688,171.355347837473,69.6815034141961
443.69,171.355347837473,73.4480910996744
443.692,161.155910114724,71.5651660240867
443.694,167.275572748374,73.4480910996744
443.696,165.235685203824,77.2146787851526
443.698,159.116022570174,73.4480910996744
443.7,167.275572748374,67.7985783386085
443.702,173.395235382023,71.5651660240867
443.704,167.275572748374,79.0983413950432
443.706,165.235685203824,73.4480910996744
443.708,169.315460292923,73.4480910996744
443.71,175.435122926573,71.5651660240867
443.712,169.315460292923,71.5651660240867
443.714,171.355347837473,65.9149157287179
443.716,171.355347837473,69.6815034141961
443.718,169.315460292923,65.9149157287179
443.72,169.315460292923,62.1483280432396
443.722,175.435122926573,64.0319906531303
443.724,167.275572748374,69.6815034141961
443.726,163.195797659274,64.0319906531303
443.728,167.275572748374,58.3817403577614
443.73,169.315460292923,62.1483280432396
443.732,163.195797659274,62.1483280432396
443.734,167.275572748374,60.265402967652
443.736,169.315460292923,64.0319906531303
443.738,171.355347837473,71.5651660240867
443.74,165.235685203824,64.0319906531303
443.742,175.435122926573,67.7985783386085
443.744,171.355347837473,71.5651660240867
443.746,167.275572748374,67.7985783386085
443.748,171.355347837473,65.9149157287179
443.75,177.475010471123,71.5651660240867
443.752,167.275572748374,69.6815034141961
443.754,171.355347837473,62.1483280432396
443.756,175.435122926573,65.9149157287179
443.758,169.315460292923,64.0319906531303
443.76,167.275572748374,60.265402967652
443.762,167.275572748374,64.0319906531303
443.764,165.235685203824,64.0319906531303
443.766,163.195797659274,62.1483280432396
443.768,161.155910114724,56.4988152821737
443.77,159.116022570174,62.1483280432396
443.772,159.116022570174,67.7985783386085
443.774,159.116022570174,62.1483280432396
443.776,157.075336009743,58.3817403577614
443.778,163.195797659274,64.0319906531303
443.78,157.075336009743,65.9149157287179
443.782,155.035448465193,67.7985783386085
443.784,159.116022570174,67.7985783386085
443.786,159.116022570174,69.6815034141961
443.788,165.235685203824,71.5651660240867
443.79,157.075336009743,75.331753709565
443.792,155.035448465193,65.9149157287179
443.794,159.116022570174,65.9149157287179
443.796,163.195797659274,67.7985783386085
