"time","HEOG"
2.87,0.0382965
2.872,0.0268065
2.874,0.0268065
2.876,0.0268065
2.878,0.0268065
2.88,0.034467
2.882,0.034467
2.884,0.034467
2.886,0.034467
2.888,0.034467
2.89,0.0459555
2.892,0.0459555
2.894,0.034467
2.896,0.034467
2.898,0.0382965
2.9,0.0306375
2.902,0.0306375
2.904,0.0382965
2.906,0.0382965
2.908,0.042126
2.91,0.0459555
2.912,0.0459555
2.914,0.042126
2.916,0.0306375
2.918,0.042126
2.92,0.0306375
2.922,0.0306375
2.924,0.042126
2.926,0.042126
2.928,0.0536145
2.93,0.049785
2.932,0.0536145
2.934,0.0459555
2.936,0.0382965
2.938,0.0459555
2.94,0.0459555
2.942,0.0536145
2.944,0.0536145
2.946,0.042126
2.948,0.042126
2.95,0.034467
2.952,0.034467
2.954,0.042126
2.956,0.042126
2.958,0.042126
2.96,0.0536145
2.962,0.0536145
2.964,0.0536145
2.966,0.0382965
2.968,0.0459555
2.97,0.0306375
2.972,0.0306375
2.974,0.0306375
2.976,0.034467
2.978,0.0306375
2.98,0.042126
2.982,0.042126
2.984,0.0382965
2.986,0.0306375
2.988,0.0306375
2.99,0.015318
2.992,0.0268065
2.994,0.0268065
2.996,0.0268065
2.998,0.034467
3,0.034467
3.002,0
3.004,0
3.006,0.0114885
3.008,0.0038295
3.01,0.0114885
3.012,0.0114885
3.014,0.0038295
3.016,0
3.018,0
3.02,-0.0038295
3.022,-0.007659
3.024,-0.015318
3.026,-0.0306375
3.028,-0.0306375
3.03,-0.0459555
3.032,-0.0382965
3.034,-0.0536145
3.036,-0.049785
3.038,-0.0612735
3.04,-0.0536145
3.042,-0.0612735
3.044,-0.0612735
3.046,-0.057444
3.048,-0.049785
3.05,-0.0459555
3.052,-0.042126
3.054,-0.042126
3.056,-0.042126
3.058,-0.0306375
3.06,-0.034467
3.062,-0.034467
3.064,-0.034467
3.066,-0.034467
3.068,-0.0306375
3.07,-0.042126
3.072,-0.042126
3.074,-0.042126
3.076,-0.049785
3.078,-0.042126
3.08,-0.049785
3.082,-0.042126
3.084,-0.049785
3.086,-0.0459555
3.088,-0.042126
3.09,-0.034467
3.092,-0.0306375
3.094,-0.0306375
3.096,-0.0306375
3.098,-0.0306375
3.1,-0.0382965
3.102,-0.0382965
3.104,-0.034467
3.106,-0.0459555
3.108,-0.042126
3.11,-0.0382965
3.112,-0.0382965
3.114,-0.0382965
3.116,-0.026808
3.118,-0.0306375
3.12,-0.0229785
3.122,-0.0306375
3.124,-0.0191475
3.126,-0.0306375
3.128,-0.0229785
3.13,-0.0229785
3.132,-0.026808
3.134,-0.026808
3.136,-0.0306375
3.138,-0.026808
3.14,-0.0306375
3.142,-0.0306375
3.144,-0.0229785
3.146,-0.0306375
3.148,-0.0306375
3.15,-0.0191475
3.152,-0.0191475
3.154,-0.0229785
3.156,-0.0306375
3.158,-0.0306375
3.16,-0.0191475
3.162,-0.0191475
3.164,-0.0306375
3.166,-0.0191475
3.168,-0.026808
3.17,-0.0306375
3.172,-0.026808
3.174,-0.015318
3.176,-0.0191475
3.178,-0.026808
3.18,-0.015318
3.182,-0.026808
3.184,-0.0306375
3.186,-0.026808
3.188,-0.0306375
3.19,-0.0382965
3.192,-0.0382965
3.194,-0.0382965
3.196,-0.026808
3.198,-0.026808
3.2,-0.026808
3.202,-0.026808
3.204,-0.0306375
3.206,-0.015318
3.208,-0.015318
3.21,-0.015318
3.212,-0.015318
3.214,-0.0229785
3.216,-0.0114885
3.218,-0.007659
3.22,-0.007659
3.222,-0.007659
3.224,-0.007659
3.226,-0.0114885
3.228,-0.007659
3.23,-0.0114885
3.232,-0.007659
3.234,-0.015318
3.236,-0.0229785
3.238,-0.0191475
3.24,-0.015318
3.242,-0.026808
3.244,-0.0191475
3.246,-0.026808
3.248,-0.0191475
3.25,-0.026808
3.252,-0.0306375
3.254,-0.0306375
3.256,-0.0306375
3.258,-0.0306375
3.26,-0.034467
3.262,-0.026808
3.264,-0.0229785
3.266,-0.034467
3.268,-0.0229785
3.27,-0.0191475
3.272,-0.0191475
3.274,-0.007659
3.276,-0.015318
3.278,-0.0114885
3.28,-0.015318
3.282,-0.007659
3.284,-0.0038295
3.286,-0.015318
3.288,-0.007659
3.29,-0.0038295
3.292,-0.015318
3.294,-0.015318
3.296,-0.015318
3.298,-0.0038295
3.3,-0.0191475
3.302,-0.015318
3.304,-0.0306375
3.306,-0.0191475
3.308,-0.0229785
3.31,-0.0306375
3.312,-0.0306375
3.314,-0.0229785
3.316,-0.0306375
3.318,-0.0306375
3.32,-0.0229785
3.322,-0.015318
3.324,-0.0114885
3.326,0
3.328,0.0038295
3.33,0.0038295
3.332,0
3.334,0.0114885
3.336,0
3.338,0
3.34,-0.0038295
3.342,-0.007659
3.344,-0.007659
3.346,-0.0038295
3.348,-0.007659
3.35,-0.0038295
3.352,0
3.354,-0.0038295
3.356,0.0038295
3.358,0.015318
3.36,0.0114885
3.362,0.007659
3.364,0.007659
3.366,-0.0038295
3.368,-0.007659
3.37,-0.0229785
3.372,-0.026808
3.374,-0.0306375
3.376,-0.0229785
3.378,-0.034467
3.38,-0.026808
3.382,-0.034467
3.384,-0.034467
3.386,-0.034467
3.388,-0.0306375
3.39,-0.0306375
3.392,-0.0306375
3.394,-0.026808
3.396,-0.0229785
3.398,-0.0191475
3.4,-0.0191475
3.402,-0.0114885
3.404,-0.0114885
3.406,0
3.408,0.0114885
3.41,0.034467
3.412,0.042126
3.414,0.0612735
3.416,0.0765915
3.418,0.072762
3.42,0.084252
3.422,0.0880815
3.424,0.091911
3.426,0.091911
3.428,0.084252
3.43,0.0880815
3.432,0.0957405
3.434,0.0880815
3.436,0.0957405
3.438,0.0957405
3.44,0.09957
3.442,0.107229
3.444,0.107229
3.446,0.107229
3.448,0.107229
3.45,0.1110585
3.452,0.1110585
3.454,0.1110585
3.456,0.114888
3.458,0.1033995
3.46,0.107229
3.462,0.1033995
3.464,0.107229
3.466,0.091911
3.468,0.091911
3.47,0.0957405
3.472,0.091911
3.474,0.091911
3.476,0.0957405
3.478,0.0957405
3.48,0.091911
3.482,0.091911
3.484,0.091911
3.486,0.091911
3.488,0.091911
3.49,0.0880815
3.492,0.091911
3.494,0.0957405
3.496,0.0880815
3.498,0.09957
3.5,0.09957
3.502,0.091911
3.504,0.091911
3.506,0.1033995
3.508,0.0880815
3.51,0.091911
3.512,0.091911
3.514,0.091911
3.516,0.091911
3.518,0.084252
3.52,0.0804225
3.522,0.0804225
3.524,0.0880815
3.526,0.084252
3.528,0.091911
3.53,0.0880815
3.532,0.091911
3.534,0.09957
3.536,0.09957
3.538,0.0880815
3.54,0.091911
3.542,0.0880815
3.544,0.0804225
3.546,0.0880815
3.548,0.0765915
3.55,0.084252
3.552,0.084252
3.554,0.091911
3.556,0.091911
3.558,0.084252
3.56,0.084252
3.562,0.084252
3.564,0.0765915
3.566,0.0765915
3.568,0.084252
3.57,0.0880815
3.572,0.0880815
3.574,0.084252
3.576,0.091911
3.578,0.091911
3.58,0.0957405
3.582,0.09957
3.584,0.091911
3.586,0.09957
3.588,0.107229
3.59,0.1110585
3.592,0.1033995
3.594,0.107229
3.596,0.1110585
3.598,0.107229
3.6,0.114888
3.602,0.1033995
3.604,0.107229
3.606,0.107229
3.608,0.107229
3.61,0.107229
3.612,0.107229
3.614,0.1033995
3.616,0.107229
3.618,0.107229
3.62,0.1033995
3.622,0.107229
3.624,0.107229
3.626,0.122547
3.628,0.107229
3.63,0.1187175
3.632,0.107229
3.634,0.122547
3.636,0.114888
3.638,0.1263765
3.64,0.122547
3.642,0.122547
3.644,0.122547
3.646,0.114888
3.648,0.122547
3.65,0.1187175
3.652,0.1110585
3.654,0.1110585
3.656,0.107229
3.658,0.1110585
3.66,0.1110585
3.662,0.1110585
3.664,0.122547
3.666,0.1263765
3.668,0.1263765
3.67,0.1302075
3.672,0.1263765
3.674,0.122547
3.676,0.1302075
3.678,0.1187175
3.68,0.122547
3.682,0.114888
3.684,0.114888
3.686,0.114888
3.688,0.122547
3.69,0.114888
3.692,0.114888
3.694,0.1033995
3.696,0.1110585
3.698,0.107229
3.7,0.1187175
3.702,0.107229
3.704,0.1187175
3.706,0.114888
3.708,0.1110585
3.71,0.1110585
3.712,0.1110585
3.714,0.114888
3.716,0.114888
3.718,0.114888
3.72,0.114888
3.722,0.1187175
3.724,0.107229
3.726,0.1033995
3.728,0.09957
3.73,0.09957
3.732,0.091911
3.734,0.1033995
3.736,0.09957
3.738,0.09957
3.74,0.1033995
3.742,0.107229
3.744,0.09957
3.746,0.107229
3.748,0.1033995
3.75,0.1033995
3.752,0.091911
3.754,0.091911
3.756,0.084252
3.758,0.084252
3.76,0.084252
3.762,0.084252
3.764,0.091911
3.766,0.084252
3.768,0.091911
3.77,0.091911
3.772,0.0957405
3.774,0.091911
3.776,0.0957405
3.778,0.091911
3.78,0.084252
3.782,0.091911
3.784,0.084252
3.786,0.091911
3.788,0.0880815
3.79,0.09957
3.792,0.0957405
3.794,0.0957405
3.796,0.1110585
3.798,0.09957
3.8,0.1110585
3.802,0.107229
3.804,0.1110585
3.806,0.107229
3.808,0.107229
3.81,0.107229
3.812,0.107229
3.814,0.1033995
3.816,0.1033995
3.818,0.107229
3.82,0.107229
3.822,0.107229
3.824,0.107229
3.826,0.0957405
3.828,0.1033995
3.83,0.091911
3.832,0.1033995
3.834,0.09957
3.836,0.09957
3.838,0.09957
3.84,0.09957
3.842,0.0880815
3.844,0.09957
3.846,0.091911
3.848,0.091911
3.85,0.091911
3.852,0.091911
3.854,0.091911
3.856,0.0880815
3.858,0.0957405
3.86,0.084252
3.862,0.091911
3.864,0.0765915
3.866,0.0880815
3.868,0.0765915
3.87,0.091911
3.872,0.0880815
3.874,0.0765915
3.876,0.084252
3.878,0.0765915
3.88,0.0765915
3.882,0.0765915
3.884,0.0765915
3.886,0.072762
3.888,0.0804225
3.89,0.072762
3.892,0.0689325
3.894,0.072762
3.896,0.084252
3.898,0.072762
3.9,0.0880815
3.902,0.0765915
3.904,0.091911
3.906,0.0804225
3.908,0.091911
3.91,0.091911
3.912,0.0957405
3.914,0.0957405
3.916,0.107229
3.918,0.1033995
3.92,0.0957405
3.922,0.107229
3.924,0.107229
3.926,0.107229
3.928,0.107229
3.93,0.1110585
3.932,0.107229
3.934,0.107229
3.936,0.09957
3.938,0.107229
3.94,0.09957
3.942,0.107229
3.944,0.1033995
3.946,0.0957405
3.948,0.1033995
3.95,0.09957
3.952,0.1033995
3.954,0.0957405
3.956,0.09957
3.958,0.09957
3.96,0.09957
3.962,0.09957
3.964,0.09957
3.966,0.1033995
3.968,0.091911
3.97,0.0880815
3.972,0.091911
3.974,0.0804225
3.976,0.0765915
3.978,0.0765915
3.98,0.084252
3.982,0.0804225
3.984,0.0689325
3.986,0.0804225
3.988,0.0765915
3.99,0.0880815
3.992,0.0804225
3.994,0.091911
3.996,0.084252
3.998,0.084252
4,0.084252
4.002,0.091911
4.004,0.0804225
4.006,0.091911
4.008,0.084252
4.01,0.084252
4.012,0.0804225
4.014,0.0880815
4.016,0.0804225
4.018,0.0765915
4.02,0.0765915
4.022,0.091911
4.024,0.0804225
4.026,0.0880815
4.028,0.0880815
4.03,0.084252
4.032,0.084252
4.034,0.084252
4.036,0.084252
4.038,0.0765915
4.04,0.0880815
4.042,0.0765915
4.044,0.0765915
4.046,0.0804225
4.048,0.084252
4.05,0.091911
4.052,0.0804225
4.054,0.084252
4.056,0.0880815
4.058,0.0880815
4.06,0.091911
4.062,0.09957
4.064,0.09957
4.066,0.09957
4.068,0.09957
4.07,0.0957405
4.072,0.0957405
4.074,0.0957405
4.076,0.091911
4.078,0.0880815
4.08,0.0957405
4.082,0.0957405
4.084,0.091911
4.086,0.0880815
4.088,0.0957405
4.09,0.084252
4.092,0.0957405
4.094,0.084252
4.096,0.091911
4.098,0.084252
4.1,0.084252
4.102,0.0765915
4.104,0.072762
4.106,0.0765915
4.108,0.072762
4.11,0.072762
4.112,0.084252
4.114,0.0765915
4.116,0.0765915
4.118,0.084252
4.12,0.0880815
4.122,0.0765915
4.124,0.0765915
4.126,0.0765915
4.128,0.072762
4.13,0.072762
4.132,0.084252
4.134,0.0804225
4.136,0.084252
4.138,0.0804225
4.14,0.0804225
4.142,0.0765915
4.144,0.072762
4.146,0.084252
4.148,0.0689325
4.15,0.072762
4.152,0.072762
4.154,0.0689325
4.156,0.0689325
4.158,0.0804225
4.16,0.0765915
4.162,0.0765915
4.164,0.0765915
4.166,0.0880815
4.168,0.0804225
4.17,0.0880815
4.172,0.091911
4.174,0.091911
4.176,0.091911
4.178,0.091911
4.18,0.0804225
4.182,0.0765915
4.184,0.0804225
4.186,0.0765915
4.188,0.0804225
4.19,0.0765915
4.192,0.072762
4.194,0.065103
4.196,0.0765915
4.198,0.065103
4.2,0.0689325
4.202,0.0689325
4.204,0.0689325
4.206,0.0689325
4.208,0.065103
4.21,0.0689325
4.212,0.0689325
4.214,0.0765915
4.216,0.0689325
4.218,0.0804225
4.22,0.0765915
4.222,0.0765915
4.224,0.0804225
4.226,0.0765915
4.228,0.0804225
4.23,0.084252
4.232,0.0765915
4.234,0.0804225
4.236,0.0804225
4.238,0.0765915
4.24,0.0765915
4.242,0.0689325
4.244,0.0765915
4.246,0.072762
4.248,0.072762
4.25,0.0765915
4.252,0.0765915
4.254,0.0765915
4.256,0.0765915
4.258,0.0765915
4.26,0.0804225
4.262,0.084252
4.264,0.084252
4.266,0.084252
4.268,0.084252
4.27,0.084252
4.272,0.084252
4.274,0.0804225
4.276,0.0804225
4.278,0.091911
4.28,0.0804225
4.282,0.0880815
4.284,0.0765915
4.286,0.084252
4.288,0.072762
4.29,0.0804225
4.292,0.0765915
4.294,0.0765915
4.296,0.0765915
4.298,0.072762
4.3,0.0765915
4.302,0.0765915
4.304,0.0765915
4.306,0.0765915
4.308,0.0804225
4.31,0.084252
4.312,0.084252
4.314,0.0804225
4.316,0.072762
4.318,0.084252
4.32,0.0765915
4.322,0.072762
4.324,0.0804225
4.326,0.0689325
4.328,0.0765915
4.33,0.0765915
4.332,0.0765915
4.334,0.0689325
4.336,0.0804225
4.338,0.0765915
4.34,0.0804225
4.342,0.084252
4.344,0.084252
4.346,0.091911
4.348,0.091911
4.35,0.0804225
4.352,0.091911
4.354,0.084252
4.356,0.0880815
4.358,0.091911
4.36,0.084252
4.362,0.091911
4.364,0.0880815
4.366,0.0765915
4.368,0.0880815
4.37,0.0880815
4.372,0.084252
4.374,0.0765915
4.376,0.084252
4.378,0.0804225
4.38,0.0765915
4.382,0.065103
4.384,0.065103
4.386,0.065103
4.388,0.0689325
4.39,0.0689325
4.392,0.0765915
4.394,0.0765915
4.396,0.0765915
4.398,0.084252
4.4,0.072762
4.402,0.084252
4.404,0.084252
4.406,0.084252
4.408,0.0804225
4.41,0.072762
4.412,0.072762
4.414,0.0689325
4.416,0.0612735
4.418,0.0689325
4.42,0.0612735
4.422,0.0689325
4.424,0.0689325
4.426,0.057444
4.428,0.0689325
4.43,0.0612735
4.432,0.072762
4.434,0.065103
4.436,0.072762
4.438,0.0612735
4.44,0.072762
4.442,0.0612735
4.444,0.0689325
4.446,0.0612735
4.448,0.0536145
4.45,0.0612735
4.452,0.049785
4.454,0.0536145
4.456,0.057444
4.458,0.049785
4.46,0.0459555
4.462,0.0459555
4.464,0.0536145
4.466,0.057444
4.468,0.0536145
4.47,0.065103
4.472,0.057444
4.474,0.0612735
4.476,0.0612735
4.478,0.0612735
4.48,0.0612735
4.482,0.0612735
4.484,0.065103
4.486,0.072762
4.488,0.065103
4.49,0.072762
4.492,0.0612735
4.494,0.065103
4.496,0.0612735
4.498,0.0612735
4.5,0.072762
4.502,0
4.504,-0.01149
4.506,0
4.508,0.0038295
4.51,0.0038295
4.512,0.0114885
4.514,0.007659
4.516,0
4.518,0
4.52,0.0038295
4.522,0.0114885
4.524,0.0191475
4.526,0.015318
4.528,0.0114885
4.53,0.0114885
4.532,0.0038295
4.534,0
4.536,0.0114885
4.538,0.0038295
4.54,0.0114885
4.542,0.0114885
4.544,0.0114885
4.546,0.0191475
4.548,0.0191475
4.55,0.0114885
4.552,0.0191475
4.554,0.007659
4.556,0.007659
4.558,0.0038295
4.56,-0.0076605
4.562,-0.0076605
4.564,0.0038295
4.566,0.007659
4.568,0.0038295
4.57,0.015318
4.572,0.0114885
4.574,0.015318
4.576,0.0191475
4.578,0.007659
4.58,0.0114885
4.582,-0.0038295
4.584,0.0038295
4.586,0
4.588,0.0038295
4.59,0.0114885
4.592,0.007659
4.594,0.0191475
4.596,0.015318
4.598,0.0038295
4.6,0.015318
4.602,0.0038295
4.604,0.0038295
4.606,-0.0076605
4.608,-0.0038295
4.61,0
4.612,0.0038295
4.614,0.0114885
4.616,0.0114885
4.618,0.0114885
4.62,0.0038295
4.622,0.0114885
4.624,0.0038295
4.626,0
4.628,-0.0076605
4.63,-0.0076605
4.632,0.0038295
4.634,0
4.636,0.0114885
4.638,0.0114885
4.64,0
4.642,0
4.644,-0.0076605
4.646,-0.01149
4.648,0
4.65,-0.0153195
4.652,0.007659
4.654,0.0038295
4.656,-0.0038295
4.658,0.0038295
4.66,-0.0076605
4.662,-0.0038295
4.664,0
4.666,-0.01149
4.668,-0.0038295
4.67,0
4.672,0.0114885
4.674,0.007659
4.676,0.007659
4.678,0.0114885
4.68,0
4.682,0.015318
4.684,0.0268065
4.686,0.0268065
4.688,0.022977
4.69,0.022977
4.692,0.015318
4.694,0.015318
4.696,0.0344655
4.698,0.022977
4.7,0.030636
4.702,0.0191475
4.704,0.0191475
4.706,0.007659
4.708,0.0038295
4.71,0.015318
4.712,0.0114885
4.714,0.022977
4.716,0.022977
4.718,0.0114885
4.72,0.0114885
4.722,0.015318
4.724,0.0038295
4.726,0.007659
4.728,0.015318
4.73,0.0038295
4.732,0.007659
4.734,0.0114885
4.736,0.0114885
4.738,0.0114885
4.74,0.0114885
4.742,0.007659
4.744,0.0114885
4.746,0.0038295
4.748,0.0114885
4.75,0.0191475
4.752,0.0191475
4.754,0.0268065
4.756,0.022977
4.758,0.0191475
4.76,0.0191475
4.762,0.0114885
4.764,0.007659
4.766,0.022977
4.768,0.0268065
4.77,0.022977
4.772,0.022977
4.774,0.015318
4.776,0.0114885
4.778,0
4.78,0
4.782,0.007659
4.784,0.007659
4.786,0.015318
4.788,0.015318
4.79,0.0038295
4.792,-0.0038295
4.794,-0.0038295
4.796,-0.0038295
4.798,0
4.8,0.015318
4.802,0.0038295
4.804,0.0191475
4.806,0.0114885
4.808,0.022977
4.81,0.022977
4.812,0.0114885
4.814,0.0114885
4.816,0.0038295
4.818,0.007659
4.82,0.0038295
4.822,0.0114885
4.824,0.015318
4.826,0.022977
4.828,0.022977
4.83,0.0191475
4.832,0.007659
4.834,0.0038295
4.836,0.0038295
4.838,0.0038295
4.84,-0.0076605
4.842,-0.0076605
4.844,0
4.846,0.007659
4.848,0.015318
4.85,0.0038295
4.852,0.0038295
4.854,-0.0038295
4.856,-0.0038295
4.858,-0.0076605
4.86,0.0038295
4.862,0.015318
4.864,0.0191475
4.866,0.015318
4.868,0.0038295
4.87,0.007659
4.872,-0.0038295
4.874,0.0038295
4.876,0.0038295
4.878,0.007659
4.88,0.0114885
4.882,0.007659
4.884,-0.0038295
4.886,0.007659
4.888,0
4.89,-0.0076605
4.892,-0.01149
4.894,-0.01149
4.896,-0.01149
4.898,0
4.9,0.0038295
4.902,0.0038295
4.904,0.015318
4.906,0.0114885
4.908,0.007659
4.91,0.0191475
4.912,0.007659
4.914,0.007659
4.916,0
4.918,0
4.92,0.0114885
4.922,0.0114885
4.924,0.0114885
4.926,0.015318
4.928,0.022977
4.93,0.0191475
4.932,0.0114885
4.934,0.022977
4.936,0.015318
4.938,0.015318
4.94,0.015318
4.942,0.0114885
4.944,0.0191475
4.946,0.022977
4.948,0.038295
4.95,0.038295
4.952,0.0536145
4.954,0.065103
4.956,0.080421
4.958,0.0765915
4.96,0.0919095
4.962,0.09957
4.964,0.0957405
4.966,0.1033995
4.968,0.09957
4.97,0.1110585
4.972,0.1187175
4.974,0.1187175
4.976,0.122547
4.978,0.1340355
4.98,0.1340355
4.982,0.130206
4.984,0.1340355
4.986,0.122547
4.988,0.122547
4.99,0.1187175
4.992,0.1110585
4.994,0.1187175
4.996,0.107229
4.998,0.114888
5,0.107229
5.002,0.1033995
5.004,0.1033995
5.006,0.1187175
5.008,0.1110585
5.01,0.107229
5.012,0.114888
5.014,0.114888
5.016,0.1187175
5.018,0.114888
5.02,0.114888
5.022,0.114888
5.024,0.1187175
5.026,0.1263765
5.028,0.114888
5.03,0.114888
5.032,0.107229
5.034,0.107229
5.036,0.114888
5.038,0.114888
5.04,0.1263765
5.042,0.1263765
5.044,0.1187175
5.046,0.1187175
5.048,0.1110585
5.05,0.107229
5.052,0.1187175
5.054,0.1110585
5.056,0.1187175
5.058,0.114888
5.06,0.114888
5.062,0.114888
5.064,0.122547
5.066,0.122547
5.068,0.1263765
5.07,0.1263765
5.072,0.1263765
5.074,0.130206
5.076,0.1187175
5.078,0.114888
5.08,0.1187175
5.082,0.114888
5.084,0.1110585
5.086,0.114888
5.088,0.1110585
5.09,0.122547
5.092,0.114888
5.094,0.114888
5.096,0.1263765
5.098,0.1263765
5.1,0.122547
5.102,0.122547
5.104,0.1187175
5.106,0.122547
5.108,0.114888
5.11,0.1110585
5.112,0.114888
5.114,0.114888
5.116,0.114888
5.118,0.114888
5.12,0.114888
5.122,0.1187175
5.124,0.1187175
5.126,0.1187175
5.128,0.1187175
5.13,0.130206
5.132,0.122547
5.134,0.130206
5.136,0.130206
5.138,0.122547
5.14,0.1263765
5.142,0.1263765
5.144,0.1263765
5.146,0.130206
5.148,0.1187175
5.15,0.1263765
5.152,0.122547
5.154,0.122547
5.156,0.130206
5.158,0.1187175
5.16,0.130206
5.162,0.1263765
5.164,0.1340355
5.166,0.1340355
5.168,0.137865
5.17,0.1263765
5.172,0.1340355
5.174,0.137865
5.176,0.1263765
5.178,0.1263765
5.18,0.1263765
5.182,0.1263765
5.184,0.1263765
5.186,0.1263765
5.188,0.122547
5.19,0.122547
5.192,0.114888
5.194,0.122547
5.196,0.1110585
5.198,0.1110585
5.2,0.1187175
5.202,0.122547
5.204,0.1110585
5.206,0.122547
5.208,0.1187175
5.21,0.130206
5.212,0.130206
5.214,0.1263765
5.216,0.130206
5.218,0.114888
5.22,0.114888
5.222,0.114888
5.224,0.1187175
5.226,0.107229
5.228,0.107229
5.23,0.114888
5.232,0.114888
5.234,0.1263765
5.236,0.1263765
5.238,0.1263765
5.24,0.130206
5.242,0.114888
5.244,0.114888
5.246,0.1110585
5.248,0.1110585
5.25,0.1187175
5.252,0.114888
5.254,0.122547
5.256,0.130206
5.258,0.1340355
5.26,0.130206
5.262,0.122547
5.264,0.1263765
5.266,0.1187175
5.268,0.1187175
5.27,0.1187175
5.272,0.1187175
5.274,0.122547
5.276,0.130206
5.278,0.1340355
5.28,0.1263765
5.282,0.1340355
5.284,0.137865
5.286,0.1455255
5.288,0.1455255
5.29,0.1340355
5.292,0.1455255
5.294,0.137865
5.296,0.130206
5.298,0.122547
5.3,0.122547
5.302,0.122547
5.304,0.122547
5.306,0.122547
5.308,0.122547
5.31,0.130206
5.312,0.130206
5.314,0.130206
5.316,0.1263765
5.318,0.122547
5.32,0.1263765
5.322,0.122547
5.324,0.130206
5.326,0.1263765
5.328,0.130206
5.33,0.1187175
5.332,0.1263765
5.334,0.130206
5.336,0.130206
5.338,0.1340355
5.34,0.130206
5.342,0.1416945
5.344,0.1455255
5.346,0.1416945
5.348,0.1416945
5.35,0.137865
5.352,0.149355
5.354,0.1416945
5.356,0.149355
5.358,0.1416945
5.36,0.1531845
5.362,0.1416945
5.364,0.137865
5.366,0.1263765
5.368,0.130206
5.37,0.1263765
5.372,0.1263765
5.374,0.1340355
5.376,0.1340355
5.378,0.1455255
5.38,0.130206
5.382,0.1416945
5.384,0.1416945
5.386,0.1416945
5.388,0.1416945
5.39,0.1340355
5.392,0.1340355
5.394,0.137865
5.396,0.137865
5.398,0.1416945
5.4,0.137865
5.402,0.130206
5.404,0.130206
5.406,0.130206
5.408,0.1263765
5.41,0.1263765
5.412,0.1263765
5.414,0.130206
5.416,0.130206
5.418,0.130206
5.42,0.130206
5.422,0.130206
5.424,0.1455255
5.426,0.1455255
5.428,0.1455255
5.43,0.1455255
5.432,0.137865
5.434,0.137865
5.436,0.1416945
5.438,0.1416945
5.44,0.130206
5.442,0.137865
5.444,0.1263765
5.446,0.122547
5.448,0.1340355
5.45,0.1340355
5.452,0.1340355
5.454,0.1340355
5.456,0.130206
5.458,0.130206
5.46,0.1416945
5.462,0.130206
5.464,0.137865
5.466,0.1416945
5.468,0.137865
5.47,0.130206
5.472,0.130206
5.474,0.130206
5.476,0.122547
5.478,0.122547
5.48,0.122547
5.482,0.122547
5.484,0.1263765
5.486,0.122547
5.488,0.122547
5.49,0.137865
5.492,0.1263765
5.494,0.1340355
5.496,0.137865
5.498,0.1416945
5.5,0.1416945
5.502,0.149355
5.504,0.1455255
5.506,0.1455255
5.508,0.137865
5.51,0.1340355
5.512,0.1187175
5.514,0.114888
5.516,0.1110585
5.518,0.107229
5.52,0.09957
5.522,0.09957
5.524,0.09957
5.526,0.1110585
5.528,0.1033995
5.53,0.114888
5.532,0.1263765
5.534,0.1263765
5.536,0.114888
5.538,0.1263765
5.54,0.130206
5.542,0.114888
5.544,0.1187175
5.546,0.107229
5.548,0.107229
5.55,0.114888
5.552,0.114888
5.554,0.122547
5.556,0.114888
5.558,0.1187175
5.56,0.114888
5.562,0.114888
5.564,0.114888
5.566,0.1033995
5.568,0.107229
5.57,0.107229
5.572,0.107229
5.574,0.1110585
5.576,0.1110585
5.578,0.1110585
5.58,0.1110585
5.582,0.114888
5.584,0.1263765
5.586,0.1110585
5.588,0.122547
5.59,0.114888
5.592,0.122547
5.594,0.1110585
5.596,0.114888
5.598,0.107229
5.6,0.1110585
5.602,0.09957
5.604,0.0919095
5.606,0.1033995
5.608,0.0919095
5.61,0.08808
5.612,0.09957
5.614,0.09957
5.616,0.1033995
5.618,0.1033995
5.62,0.1033995
5.622,0.114888
5.624,0.114888
5.626,0.114888
5.628,0.114888
5.63,0.114888
5.632,0.114888
5.634,0.09957
5.636,0.1033995
5.638,0.08808
5.64,0.0919095
5.642,0.0919095
5.644,0.08808
5.646,0.0919095
5.648,0.09957
5.65,0.0957405
5.652,0.09957
5.654,0.1033995
5.656,0.114888
5.658,0.1187175
5.66,0.1110585
5.662,0.1110585
5.664,0.1263765
5.666,0.114888
5.668,0.114888
5.67,0.1110585
5.672,0.114888
5.674,0.1033995
5.676,0.1110585
5.678,0.107229
5.68,0.09957
5.682,0.1110585
5.684,0.1110585
5.686,0.107229
5.688,0.1187175
5.69,0.1187175
5.692,0.122547
5.694,0.114888
5.696,0.114888
5.698,0.107229
5.7,0.1110585
5.702,0.1110585
5.704,0.1187175
5.706,0.1187175
5.708,0.130206
5.71,0.130206
5.712,0.122547
5.714,0.1110585
5.716,0.1187175
5.718,0.114888
5.72,0.122547
5.722,0.1263765
5.724,0.107229
5.726,0.114888
5.728,0.1110585
5.73,0.09957
5.732,0.1033995
5.734,0.0957405
5.736,0.0957405
5.738,0.107229
5.74,0.107229
5.742,0.107229
5.744,0.107229
5.746,0.114888
5.748,0.1033995
5.75,0.1110585
5.752,0.1033995
5.754,0.09957
5.756,0.09957
5.758,0.09957
5.76,0.0957405
5.762,0.0919095
5.764,0.0919095
5.766,0.0919095
5.768,0.0919095
5.77,0.09957
5.772,0.09957
5.774,0.09957
5.776,0.1033995
5.778,0.1110585
5.78,0.1110585
5.782,0.107229
5.784,0.1110585
5.786,0.1033995
