"time","HEOG"
3.038,-0.040849
3.04,-0.035743
3.042,-0.040849
3.044,-0.040849
3.046,-0.038296
3.048,-0.03319
3.05,-0.030637
3.052,-0.028084
3.054,-0.028084
3.056,-0.028084
3.058,-0.020425
3.06,-0.022978
3.062,-0.022978
3.064,-0.022978
3.066,-0.022978
3.068,-0.020425
3.07,-0.028084
3.072,-0.028084
3.074,-0.028084
3.076,-0.03319
3.078,-0.028084
3.08,-0.03319
3.082,-0.028084
3.084,-0.03319
3.086,-0.030637
3.088,-0.028084
3.09,-0.022978
3.092,-0.020425
3.094,-0.020425
3.096,-0.020425
3.098,-0.020425
3.1,-0.025531
3.102,-0.025531
3.104,-0.022978
3.106,-0.030637
3.108,-0.028084
3.11,-0.025531
3.112,-0.025531
3.114,-0.025531
3.116,-0.017872
3.118,-0.020425
3.12,-0.015319
3.122,-0.020425
3.124,-0.012765
3.126,-0.020425
3.128,-0.015319
3.13,-0.015319
3.132,-0.017872
3.134,-0.017872
3.136,-0.020425
3.138,-0.017872
3.14,-0.020425
3.142,-0.020425
3.144,-0.015319
3.146,-0.020425
3.148,-0.020425
3.15,-0.012765
3.152,-0.012765
3.154,-0.015319
3.156,-0.020425
3.158,-0.020425
3.16,-0.012765
3.162,-0.012765
3.164,-0.020425
3.166,-0.012765
3.168,-0.017872
3.17,-0.020425
3.172,-0.017872
3.174,-0.010212
3.176,-0.012765
3.178,-0.017872
3.18,-0.010212
3.182,-0.017872
3.184,-0.020425
3.186,-0.017872
3.188,-0.020425
3.19,-0.025531
3.192,-0.025531
3.194,-0.025531
3.196,-0.017872
3.198,-0.017872
3.2,-0.017872
3.202,-0.017872
3.204,-0.020425
3.206,-0.010212
3.208,-0.010212
3.21,-0.010212
3.212,-0.010212
3.214,-0.015319
3.216,-0.007659
3.218,-0.005106
3.22,-0.005106
3.222,-0.005106
3.224,-0.005106
3.226,-0.007659
3.228,-0.005106
3.23,-0.007659
3.232,-0.005106
3.234,-0.010212
3.236,-0.015319
3.238,-0.012765
3.24,-0.010212
3.242,-0.017872
3.244,-0.012765
3.246,-0.017872
3.248,-0.012765
3.25,-0.017872
3.252,-0.020425
3.254,-0.020425
3.256,-0.020425
3.258,-0.020425
3.26,-0.022978
3.262,-0.017872
3.264,-0.015319
3.266,-0.022978
3.268,-0.015319
3.27,-0.012765
3.272,-0.012765
3.274,-0.005106
3.276,-0.010212
3.278,-0.007659
3.28,-0.010212
3.282,-0.005106
3.284,-0.002553
3.286,-0.010212
3.288,-0.005106
3.29,-0.002553
3.292,-0.010212
3.294,-0.010212
3.296,-0.010212
3.298,-0.002553
3.3,-0.012765
3.302,-0.010212
3.304,-0.020425
3.306,-0.012765
3.308,-0.015319
3.31,-0.020425
3.312,-0.020425
3.314,-0.015319
3.316,-0.020425
3.318,-0.020425
3.32,-0.015319
3.322,-0.010212
3.324,-0.007659
3.326,0
3.328,0.002553
3.33,0.002553
3.332,0
3.334,0.007659
3.336,0
3.338,0
3.34,-0.002553
3.342,-0.005106
3.344,-0.005106
3.346,-0.002553
3.348,-0.005106
3.35,-0.002553
3.352,0
3.354,-0.002553
3.356,0.002553
3.358,0.010212
3.36,0.007659
3.362,0.005106
3.364,0.005106
3.366,-0.002553
3.368,-0.005106
3.37,-0.015319
3.372,-0.017872
3.374,-0.020425
3.376,-0.015319
3.378,-0.022978
3.38,-0.017872
3.382,-0.022978
3.384,-0.022978
3.386,-0.022978
3.388,-0.020425
3.39,-0.020425
3.392,-0.020425
3.394,-0.017872
3.396,-0.015319
3.398,-0.012765
3.4,-0.012765
3.402,-0.007659
3.404,-0.007659
3.406,0
3.408,0.007659
3.41,0.022978
3.412,0.028084
3.414,0.040849
3.416,0.051061
3.418,0.048508
3.42,0.056168
3.422,0.058721
3.424,0.061274
3.426,0.061274
3.428,0.056168
3.43,0.058721
3.432,0.063827
3.434,0.058721
3.436,0.063827
3.438,0.063827
3.44,0.06638
3.442,0.071486
3.444,0.071486
3.446,0.071486
3.448,0.071486
3.45,0.074039
3.452,0.074039
3.454,0.074039
3.456,0.076592
3.458,0.068933
3.46,0.071486
3.462,0.068933
3.464,0.071486
3.466,0.061274
3.468,0.061274
3.47,0.063827
3.472,0.061274
3.474,0.061274
3.476,0.063827
3.478,0.063827
3.48,0.061274
3.482,0.061274
3.484,0.061274
3.486,0.061274
3.488,0.061274
3.49,0.058721
3.492,0.061274
3.494,0.063827
3.496,0.058721
3.498,0.06638
3.5,0.06638
3.502,0.061274
3.504,0.061274
3.506,0.068933
3.508,0.058721
3.51,0.061274
3.512,0.061274
3.514,0.061274
3.516,0.061274
3.518,0.056168
3.52,0.053615
3.522,0.053615
3.524,0.058721
3.526,0.056168
3.528,0.061274
3.53,0.058721
3.532,0.061274
3.534,0.06638
3.536,0.06638
3.538,0.058721
3.54,0.061274
3.542,0.058721
3.544,0.053615
3.546,0.058721
3.548,0.051061
3.55,0.056168
3.552,0.056168
3.554,0.061274
3.556,0.061274
3.558,0.056168
3.56,0.056168
3.562,0.056168
3.564,0.051061
3.566,0.051061
3.568,0.056168
3.57,0.058721
3.572,0.058721
3.574,0.056168
3.576,0.061274
3.578,0.061274
3.58,0.063827
3.582,0.06638
3.584,0.061274
3.586,0.06638
3.588,0.071486
3.59,0.074039
3.592,0.068933
3.594,0.071486
3.596,0.074039
3.598,0.071486
3.6,0.076592
3.602,0.068933
3.604,0.071486
3.606,0.071486
3.608,0.071486
3.61,0.071486
3.612,0.071486
3.614,0.068933
3.616,0.071486
3.618,0.071486
3.62,0.068933
3.622,0.071486
3.624,0.071486
3.626,0.081698
3.628,0.071486
3.63,0.079145
3.632,0.071486
3.634,0.081698
3.636,0.076592
3.638,0.084251
3.64,0.081698
3.642,0.081698
3.644,0.081698
3.646,0.076592
3.648,0.081698
3.65,0.079145
3.652,0.074039
3.654,0.074039
3.656,0.071486
3.658,0.074039
3.66,0.074039
3.662,0.074039
3.664,0.081698
3.666,0.084251
3.668,0.084251
3.67,0.086805
3.672,0.084251
3.674,0.081698
3.676,0.086805
3.678,0.079145
3.68,0.081698
3.682,0.076592
3.684,0.076592
3.686,0.076592
3.688,0.081698
3.69,0.076592
3.692,0.076592
3.694,0.068933
3.696,0.074039
3.698,0.071486
3.7,0.079145
3.702,0.071486
3.704,0.079145
3.706,0.076592
3.708,0.074039
3.71,0.074039
3.712,0.074039
3.714,0.076592
3.716,0.076592
3.718,0.076592
3.72,0.076592
3.722,0.079145
3.724,0.071486
3.726,0.068933
3.728,0.06638
3.73,0.06638
3.732,0.061274
3.734,0.068933
3.736,0.06638
3.738,0.06638
3.74,0.068933
3.742,0.071486
3.744,0.06638
3.746,0.071486
3.748,0.068933
3.75,0.068933
3.752,0.061274
3.754,0.061274
3.756,0.056168
3.758,0.056168
3.76,0.056168
3.762,0.056168
3.764,0.061274
3.766,0.056168
3.768,0.061274
3.77,0.061274
3.772,0.063827
3.774,0.061274
3.776,0.063827
3.778,0.061274
3.78,0.056168
3.782,0.061274
3.784,0.056168
3.786,0.061274
3.788,0.058721
3.79,0.06638
3.792,0.063827
3.794,0.063827
3.796,0.074039
3.798,0.06638
3.8,0.074039
3.802,0.071486
3.804,0.074039
3.806,0.071486
3.808,0.071486
3.81,0.071486
3.812,0.071486
3.814,0.068933
3.816,0.068933
3.818,0.071486
3.82,0.071486
3.822,0.071486
3.824,0.071486
3.826,0.063827
3.828,0.068933
3.83,0.061274
3.832,0.068933
3.834,0.06638
3.836,0.06638
3.838,0.06638
3.84,0.06638
3.842,0.058721
3.844,0.06638
3.846,0.061274
3.848,0.061274
3.85,0.061274
3.852,0.061274
3.854,0.061274
3.856,0.058721
3.858,0.063827
3.86,0.056168
3.862,0.061274
3.864,0.051061
3.866,0.058721
3.868,0.051061
3.87,0.061274
3.872,0.058721
3.874,0.051061
3.876,0.056168
3.878,0.051061
3.88,0.051061
3.882,0.051061
3.884,0.051061
3.886,0.048508
3.888,0.053615
3.89,0.048508
3.892,0.045955
3.894,0.048508
3.896,0.056168
3.898,0.048508
3.9,0.058721
3.902,0.051061
3.904,0.061274
3.906,0.053615
3.908,0.061274
3.91,0.061274
3.912,0.063827
3.914,0.063827
3.916,0.071486
3.918,0.068933
3.92,0.063827
3.922,0.071486
3.924,0.071486
3.926,0.071486
3.928,0.071486
3.93,0.074039
3.932,0.071486
3.934,0.071486
3.936,0.06638
3.938,0.071486
3.94,0.06638
3.942,0.071486
3.944,0.068933
3.946,0.063827
3.948,0.068933
3.95,0.06638
3.952,0.068933
3.954,0.063827
3.956,0.06638
3.958,0.06638
3.96,0.06638
3.962,0.06638
3.964,0.06638
3.966,0.068933
3.968,0.061274
3.97,0.058721
3.972,0.061274
3.974,0.053615
3.976,0.051061
3.978,0.051061
3.98,0.056168
3.982,0.053615
3.984,0.045955
3.986,0.053615
3.988,0.051061
3.99,0.058721
3.992,0.053615
3.994,0.061274
3.996,0.056168
3.998,0.056168
4,0.056168
4.002,0.061274
4.004,0.053615
4.006,0.061274
4.008,0.056168
4.01,0.056168
4.012,0.053615
4.014,0.058721
4.016,0.053615
4.018,0.051061
4.02,0.051061
4.022,0.061274
4.024,0.053615
4.026,0.058721
4.028,0.058721
4.03,0.056168
4.032,0.056168
4.034,0.056168
4.036,0.056168
4.038,0.051061
4.04,0.058721
4.042,0.051061
4.044,0.051061
4.046,0.053615
4.048,0.056168
4.05,0.061274
4.052,0.053615
4.054,0.056168
4.056,0.058721
4.058,0.058721
4.06,0.061274
4.062,0.06638
4.064,0.06638
4.066,0.06638
4.068,0.06638
4.07,0.063827
4.072,0.063827
4.074,0.063827
4.076,0.061274
4.078,0.058721
4.08,0.063827
4.082,0.063827
4.084,0.061274
4.086,0.058721
4.088,0.063827
4.09,0.056168
4.092,0.063827
4.094,0.056168
4.096,0.061274
4.098,0.056168
4.1,0.056168
4.102,0.051061
4.104,0.048508
4.106,0.051061
4.108,0.048508
4.11,0.048508
4.112,0.056168
4.114,0.051061
4.116,0.051061
4.118,0.056168
4.12,0.058721
4.122,0.051061
4.124,0.051061
4.126,0.051061
4.128,0.048508
4.13,0.048508
4.132,0.056168
4.134,0.053615
4.136,0.056168
4.138,0.053615
4.14,0.053615
4.142,0.051061
4.144,0.048508
4.146,0.056168
4.148,0.045955
4.15,0.048508
4.152,0.048508
4.154,0.045955
4.156,0.045955
4.158,0.053615
4.16,0.051061
4.162,0.051061
4.164,0.051061
4.166,0.058721
4.168,0.053615
4.17,0.058721
4.172,0.061274
4.174,0.061274
4.176,0.061274
4.178,0.061274
4.18,0.053615
4.182,0.051061
4.184,0.053615
4.186,0.051061
4.188,0.053615
4.19,0.051061
4.192,0.048508
4.194,0.043402
4.196,0.051061
4.198,0.043402
4.2,0.045955
4.202,0.045955
4.204,0.045955
4.206,0.045955
4.208,0.043402
4.21,0.045955
4.212,0.045955
4.214,0.051061
4.216,0.045955
4.218,0.053615
4.22,0.051061
4.222,0.051061
4.224,0.053615
4.226,0.051061
4.228,0.053615
4.23,0.056168
4.232,0.051061
4.234,0.053615
4.236,0.053615
4.238,0.051061
4.24,0.051061
4.242,0.045955
4.244,0.051061
4.246,0.048508
4.248,0.048508
4.25,0.051061
4.252,0.051061
4.254,0.051061
4.256,0.051061
4.258,0.051061
4.26,0.053615
4.262,0.056168
4.264,0.056168
4.266,0.056168
4.268,0.056168
4.27,0.056168
4.272,0.056168
4.274,0.053615
4.276,0.053615
4.278,0.061274
4.28,0.053615
4.282,0.058721
4.284,0.051061
4.286,0.056168
4.288,0.048508
4.29,0.053615
4.292,0.051061
4.294,0.051061
4.296,0.051061
4.298,0.048508
4.3,0.051061
4.302,0.051061
4.304,0.051061
4.306,0.051061
4.308,0.053615
4.31,0.056168
4.312,0.056168
4.314,0.053615
4.316,0.048508
4.318,0.056168
4.32,0.051061
4.322,0.048508
4.324,0.053615
4.326,0.045955
4.328,0.051061
4.33,0.051061
4.332,0.051061
4.334,0.045955
4.336,0.053615
4.338,0.051061
4.34,0.053615
4.342,0.056168
4.344,0.056168
4.346,0.061274
4.348,0.061274
4.35,0.053615
4.352,0.061274
4.354,0.056168
4.356,0.058721
4.358,0.061274
4.36,0.056168
4.362,0.061274
4.364,0.058721
4.366,0.051061
4.368,0.058721
4.37,0.058721
4.372,0.056168
4.374,0.051061
4.376,0.056168
4.378,0.053615
4.38,0.051061
4.382,0.043402
4.384,0.043402
4.386,0.043402
4.388,0.045955
4.39,0.045955
4.392,0.051061
4.394,0.051061
4.396,0.051061
4.398,0.056168
4.4,0.048508
4.402,0.056168
4.404,0.056168
4.406,0.056168
4.408,0.053615
4.41,0.048508
4.412,0.048508
4.414,0.045955
4.416,0.040849
4.418,0.045955
4.42,0.040849
4.422,0.045955
4.424,0.045955
4.426,0.038296
4.428,0.045955
4.43,0.040849
4.432,0.048508
4.434,0.043402
4.436,0.048508
4.438,0.040849
4.44,0.048508
4.442,0.040849
4.444,0.045955
4.446,0.040849
4.448,0.035743
4.45,0.040849
4.452,0.03319
4.454,0.035743
4.456,0.038296
4.458,0.03319
4.46,0.030637
4.462,0.030637
4.464,0.035743
4.466,0.038296
4.468,0.035743
4.47,0.043402
4.472,0.038296
4.474,0.040849
4.476,0.040849
4.478,0.040849
4.48,0.040849
4.482,0.040849
4.484,0.043402
4.486,0.048508
4.488,0.043402
4.49,0.048508
4.492,0.040849
4.494,0.043402
4.496,0.040849
4.498,0.040849
4.5,0.048508
4.502,0
4.504,-0.00766
4.506,0
4.508,0.002553
4.51,0.002553
4.512,0.007659
4.514,0.005106
4.516,0
4.518,0
4.52,0.002553
4.522,0.007659
4.524,0.012765
4.526,0.010212
4.528,0.007659
4.53,0.007659
4.532,0.002553
4.534,0
4.536,0.007659
4.538,0.002553
4.54,0.007659
4.542,0.007659
4.544,0.007659
4.546,0.012765
4.548,0.012765
4.55,0.007659
4.552,0.012765
4.554,0.005106
4.556,0.005106
4.558,0.002553
4.56,-0.005107
4.562,-0.005107
4.564,0.002553
4.566,0.005106
4.568,0.002553
4.57,0.010212
4.572,0.007659
4.574,0.010212
4.576,0.012765
4.578,0.005106
4.58,0.007659
4.582,-0.002553
4.584,0.002553
4.586,0
4.588,0.002553
4.59,0.007659
4.592,0.005106
4.594,0.012765
4.596,0.010212
4.598,0.002553
4.6,0.010212
4.602,0.002553
4.604,0.002553
4.606,-0.005107
4.608,-0.002553
4.61,0
4.612,0.002553
4.614,0.007659
4.616,0.007659
4.618,0.007659
4.62,0.002553
4.622,0.007659
4.624,0.002553
4.626,0
4.628,-0.005107
4.63,-0.005107
4.632,0.002553
4.634,0
4.636,0.007659
4.638,0.007659
4.64,0
4.642,0
4.644,-0.005107
4.646,-0.00766
4.648,0
4.65,-0.010213
4.652,0.005106
4.654,0.002553
4.656,-0.002553
4.658,0.002553
4.66,-0.005107
4.662,-0.002553
4.664,0
4.666,-0.00766
4.668,-0.002553
4.67,0
4.672,0.007659
4.674,0.005106
4.676,0.005106
4.678,0.007659
4.68,0
4.682,0.010212
4.684,0.017871
4.686,0.017871
4.688,0.015318
4.69,0.015318
4.692,0.010212
4.694,0.010212
4.696,0.022977
4.698,0.015318
4.7,0.020424
4.702,0.012765
4.704,0.012765
4.706,0.005106
4.708,0.002553
4.71,0.010212
4.712,0.007659
4.714,0.015318
4.716,0.015318
4.718,0.007659
4.72,0.007659
4.722,0.010212
4.724,0.002553
4.726,0.005106
4.728,0.010212
4.73,0.002553
4.732,0.005106
4.734,0.007659
4.736,0.007659
4.738,0.007659
4.74,0.007659
4.742,0.005106
4.744,0.007659
4.746,0.002553
4.748,0.007659
4.75,0.012765
4.752,0.012765
4.754,0.017871
4.756,0.015318
4.758,0.012765
4.76,0.012765
4.762,0.007659
4.764,0.005106
4.766,0.015318
4.768,0.017871
4.77,0.015318
4.772,0.015318
4.774,0.010212
4.776,0.007659
4.778,0
4.78,0
4.782,0.005106
4.784,0.005106
4.786,0.010212
4.788,0.010212
4.79,0.002553
4.792,-0.002553
4.794,-0.002553
4.796,-0.002553
4.798,0
4.8,0.010212
4.802,0.002553
4.804,0.012765
4.806,0.007659
4.808,0.015318
4.81,0.015318
4.812,0.007659
4.814,0.007659
4.816,0.002553
4.818,0.005106
4.82,0.002553
4.822,0.007659
4.824,0.010212
4.826,0.015318
4.828,0.015318
4.83,0.012765
4.832,0.005106
4.834,0.002553
4.836,0.002553
4.838,0.002553
4.84,-0.005107
4.842,-0.005107
4.844,0
4.846,0.005106
4.848,0.010212
4.85,0.002553
4.852,0.002553
4.854,-0.002553
4.856,-0.002553
4.858,-0.005107
4.86,0.002553
4.862,0.010212
4.864,0.012765
4.866,0.010212
4.868,0.002553
4.87,0.005106
4.872,-0.002553
4.874,0.002553
4.876,0.002553
4.878,0.005106
4.88,0.007659
4.882,0.005106
4.884,-0.002553
4.886,0.005106
4.888,0
4.89,-0.005107
4.892,-0.00766
4.894,-0.00766
4.896,-0.00766
4.898,0
4.9,0.002553
4.902,0.002553
4.904,0.010212
4.906,0.007659
4.908,0.005106
4.91,0.012765
4.912,0.005106
4.914,0.005106
4.916,0
4.918,0
4.92,0.007659
4.922,0.007659
4.924,0.007659
4.926,0.010212
4.928,0.015318
4.93,0.012765
4.932,0.007659
4.934,0.015318
4.936,0.010212
4.938,0.010212
4.94,0.010212
4.942,0.007659
4.944,0.012765
4.946,0.015318
4.948,0.02553
4.95,0.02553
4.952,0.035743
4.954,0.043402
4.956,0.053614
4.958,0.051061
4.96,0.061273
4.962,0.06638
4.964,0.063827
4.966,0.068933
4.968,0.06638
4.97,0.074039
4.972,0.079145
4.974,0.079145
4.976,0.081698
4.978,0.089357
4.98,0.089357
4.982,0.086804
4.984,0.089357
4.986,0.081698
4.988,0.081698
4.99,0.079145
4.992,0.074039
4.994,0.079145
4.996,0.071486
4.998,0.076592
5,0.071486
5.002,0.068933
5.004,0.068933
5.006,0.079145
5.008,0.074039
5.01,0.071486
5.012,0.076592
5.014,0.076592
5.016,0.079145
5.018,0.076592
5.02,0.076592
5.022,0.076592
5.024,0.079145
5.026,0.084251
5.028,0.076592
5.03,0.076592
5.032,0.071486
5.034,0.071486
5.036,0.076592
5.038,0.076592
5.04,0.084251
5.042,0.084251
5.044,0.079145
5.046,0.079145
5.048,0.074039
5.05,0.071486
5.052,0.079145
5.054,0.074039
5.056,0.079145
5.058,0.076592
5.06,0.076592
5.062,0.076592
5.064,0.081698
5.066,0.081698
5.068,0.084251
5.07,0.084251
5.072,0.084251
5.074,0.086804
5.076,0.079145
5.078,0.076592
5.08,0.079145
5.082,0.076592
5.084,0.074039
5.086,0.076592
5.088,0.074039
5.09,0.081698
5.092,0.076592
5.094,0.076592
5.096,0.084251
5.098,0.084251
5.1,0.081698
5.102,0.081698
5.104,0.079145
5.106,0.081698
5.108,0.076592
5.11,0.074039
5.112,0.076592
5.114,0.076592
5.116,0.076592
5.118,0.076592
5.12,0.076592
5.122,0.079145
5.124,0.079145
5.126,0.079145
5.128,0.079145
5.13,0.086804
5.132,0.081698
5.134,0.086804
5.136,0.086804
5.138,0.081698
5.14,0.084251
5.142,0.084251
5.144,0.084251
5.146,0.086804
5.148,0.079145
5.15,0.084251
5.152,0.081698
5.154,0.081698
5.156,0.086804
5.158,0.079145
5.16,0.086804
5.162,0.084251
5.164,0.089357
5.166,0.089357
5.168,0.09191
5.17,0.084251
5.172,0.089357
5.174,0.09191
5.176,0.084251
5.178,0.084251
5.18,0.084251
5.182,0.084251
5.184,0.084251
5.186,0.084251
5.188,0.081698
5.19,0.081698
5.192,0.076592
5.194,0.081698
5.196,0.074039
5.198,0.074039
5.2,0.079145
5.202,0.081698
5.204,0.074039
5.206,0.081698
5.208,0.079145
5.21,0.086804
5.212,0.086804
5.214,0.084251
5.216,0.086804
5.218,0.076592
5.22,0.076592
5.222,0.076592
5.224,0.079145
5.226,0.071486
5.228,0.071486
5.23,0.076592
5.232,0.076592
5.234,0.084251
5.236,0.084251
5.238,0.084251
5.24,0.086804
5.242,0.076592
5.244,0.076592
5.246,0.074039
5.248,0.074039
5.25,0.079145
5.252,0.076592
5.254,0.081698
5.256,0.086804
5.258,0.089357
5.26,0.086804
5.262,0.081698
5.264,0.084251
5.266,0.079145
5.268,0.079145
5.27,0.079145
5.272,0.079145
5.274,0.081698
5.276,0.086804
5.278,0.089357
5.28,0.084251
5.282,0.089357
5.284,0.09191
5.286,0.097017
5.288,0.097017
5.29,0.089357
5.292,0.097017
5.294,0.09191
5.296,0.086804
5.298,0.081698
5.3,0.081698
5.302,0.081698
5.304,0.081698
5.306,0.081698
5.308,0.081698
5.31,0.086804
5.312,0.086804
5.314,0.086804
5.316,0.084251
5.318,0.081698
5.32,0.084251
5.322,0.081698
5.324,0.086804
5.326,0.084251
5.328,0.086804
5.33,0.079145
5.332,0.084251
5.334,0.086804
5.336,0.086804
5.338,0.089357
5.34,0.086804
5.342,0.094463
5.344,0.097017
5.346,0.094463
5.348,0.094463
5.35,0.09191
5.352,0.09957
5.354,0.094463
5.356,0.09957
5.358,0.094463
5.36,0.102123
5.362,0.094463
5.364,0.09191
5.366,0.084251
5.368,0.086804
5.37,0.084251
5.372,0.084251
5.374,0.089357
5.376,0.089357
5.378,0.097017
5.38,0.086804
5.382,0.094463
5.384,0.094463
5.386,0.094463
5.388,0.094463
5.39,0.089357
5.392,0.089357
5.394,0.09191
5.396,0.09191
5.398,0.094463
5.4,0.09191
5.402,0.086804
5.404,0.086804
5.406,0.086804
5.408,0.084251
5.41,0.084251
5.412,0.084251
5.414,0.086804
5.416,0.086804
5.418,0.086804
5.42,0.086804
5.422,0.086804
5.424,0.097017
5.426,0.097017
5.428,0.097017
5.43,0.097017
5.432,0.09191
5.434,0.09191
5.436,0.094463
5.438,0.094463
5.44,0.086804
5.442,0.09191
5.444,0.084251
5.446,0.081698
5.448,0.089357
5.45,0.089357
5.452,0.089357
5.454,0.089357
5.456,0.086804
5.458,0.086804
5.46,0.094463
5.462,0.086804
5.464,0.09191
5.466,0.094463
5.468,0.09191
5.47,0.086804
5.472,0.086804
5.474,0.086804
5.476,0.081698
5.478,0.081698
5.48,0.081698
5.482,0.081698
5.484,0.084251
5.486,0.081698
5.488,0.081698
5.49,0.09191
5.492,0.084251
5.494,0.089357
5.496,0.09191
5.498,0.094463
5.5,0.094463
5.502,0.09957
5.504,0.097017
5.506,0.097017
5.508,0.09191
5.51,0.089357
5.512,0.079145
5.514,0.076592
5.516,0.074039
5.518,0.071486
5.52,0.06638
5.522,0.06638
5.524,0.06638
5.526,0.074039
5.528,0.068933
5.53,0.076592
5.532,0.084251
5.534,0.084251
5.536,0.076592
5.538,0.084251
5.54,0.086804
5.542,0.076592
5.544,0.079145
5.546,0.071486
5.548,0.071486
5.55,0.076592
5.552,0.076592
5.554,0.081698
5.556,0.076592
5.558,0.079145
5.56,0.076592
5.562,0.076592
5.564,0.076592
5.566,0.068933
5.568,0.071486
5.57,0.071486
5.572,0.071486
5.574,0.074039
5.576,0.074039
5.578,0.074039
5.58,0.074039
5.582,0.076592
5.584,0.084251
5.586,0.074039
5.588,0.081698
5.59,0.076592
5.592,0.081698
5.594,0.074039
5.596,0.076592
5.598,0.071486
5.6,0.074039
5.602,0.06638
5.604,0.061273
5.606,0.068933
5.608,0.061273
5.61,0.05872
5.612,0.06638
5.614,0.06638
5.616,0.068933
5.618,0.068933
5.62,0.068933
5.622,0.076592
5.624,0.076592
5.626,0.076592
5.628,0.076592
5.63,0.076592
5.632,0.076592
5.634,0.06638
5.636,0.068933
5.638,0.05872
5.64,0.061273
5.642,0.061273
5.644,0.05872
5.646,0.061273
5.648,0.06638
5.65,0.063827
5.652,0.06638
5.654,0.068933
5.656,0.076592
5.658,0.079145
5.66,0.074039
5.662,0.074039
5.664,0.084251
5.666,0.076592
5.668,0.076592
5.67,0.074039
5.672,0.076592
5.674,0.068933
5.676,0.074039
5.678,0.071486
5.68,0.06638
5.682,0.074039
5.684,0.074039
5.686,0.071486
5.688,0.079145
5.69,0.079145
5.692,0.081698
5.694,0.076592
5.696,0.076592
5.698,0.071486
5.7,0.074039
5.702,0.074039
5.704,0.079145
5.706,0.079145
5.708,0.086804
5.71,0.086804
5.712,0.081698
5.714,0.074039
5.716,0.079145
5.718,0.076592
5.72,0.081698
5.722,0.084251
5.724,0.071486
5.726,0.076592
5.728,0.074039
5.73,0.06638
5.732,0.068933
5.734,0.063827
5.736,0.063827
5.738,0.071486
5.74,0.071486
5.742,0.071486
5.744,0.071486
5.746,0.076592
5.748,0.068933
5.75,0.074039
5.752,0.068933
5.754,0.06638
5.756,0.06638
5.758,0.06638
5.76,0.063827
5.762,0.061273
5.764,0.061273
5.766,0.061273
5.768,0.061273
5.77,0.06638
5.772,0.06638
5.774,0.06638
5.776,0.068933
5.778,0.074039
5.78,0.074039
5.782,0.071486
5.784,0.074039
5.786,0.068933
5.788,0.068933
5.79,0.061273
5.792,0.061273
5.794,0.063827
5.796,0.063827
5.798,0.061273
5.8,0.063827
5.802,0.074039
5.804,0.063827
5.806,0.068933
5.808,0.068933
5.81,0.074039
5.812,0.071486
5.814,0.079145
5.816,0.071486
5.818,0.076592
5.82,0.079145
5.822,0.071486
5.824,0.074039
5.826,0.071486
5.828,0.071486
5.83,0.063827
5.832,0.061273
5.834,0.061273
5.836,0.06638
5.838,0.05872
5.84,0.06638
5.842,0.063827
5.844,0.063827
5.846,0.071486
5.848,0.068933
5.85,0.074039
5.852,0.071486
5.854,0.076592
5.856,0.076592
5.858,0.071486
5.86,0.068933
5.862,0.071486
5.864,0.071486
5.866,0.068933
5.868,0.068933
5.87,0.068933
5.872,0.061273
5.874,0.05872
5.876,0.061273
5.878,0.063827
5.88,0.061273
5.882,0.056167
5.884,0.056167
5.886,0.053614
5.888,0.061273
5.89,0.053614
5.892,0.056167
5.894,0.053614
5.896,0.056167
5.898,0.053614
5.9,0.053614
5.902,0.053614
5.904,0.051061
5.906,0.051061
5.908,0.05872
5.91,0.051061
5.912,0.05872
5.914,0.056167
5.916,0.056167
5.918,0.056167
5.92,0.056167
5.922,0.056167
5.924,0.056167
5.926,0.056167
5.928,0.061273
5.93,0.056167
5.932,0.063827
5.934,0.063827
5.936,0.063827
5.938,0.061273
5.94,0.06638
5.942,0.06638
5.944,0.071486
5.946,0.063827
5.948,0.074039
5.95,0.068933
5.952,0.074039
5.954,0.076592
5.956,0.071486
5.958,0.071486
5.96,0.063827
5.962,0.068933
5.964,0.061273
5.966,0.06638
5.968,0.05872
5.97,0.05872
5.972,0.056167
5.974,0.056167
5.976,0.05872
5.978,0.063827
5.98,0.063827
5.982,0.063827
5.984,0.071486
5.986,0.063827
5.988,0.063827
5.99,0.063827
5.992,0.056167
5.994,0.061273
5.996,0.056167
5.998,0.063827
6,0.063827
